file_name,question_text,answer_option,category,final_answer_range,contains_diagram,diagram_description,final_answer
9dd3163c-8df2-598d-9040-ddc3ebb1407b_q98.png,18284041 : 24344645 :: 20304243 : ?,(1) 22324443 (2) 21314344 (3) 22324445 (4) 24344647,pattern_recognition, 1-4,TRUE,"The diagram contains a pyramid of numbers arranged in rows. The first row contains the number 1. The second row contains the numbers 2, 3, and 4. The third row contains the numbers 5, 6, 7, 8, and 9. The fourth row contains the numbers 10, 11, 12, 13, 14, 15, and 16. The fifth row contains the numbers 17, 18, 19, 20, 21, 22, 23, 24, and 25. The sixth row contains the numbers 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, and 36. The seventh row contains the numbers 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, and 48. Below the pyramid, there is a question: '18284041 : 24344645 :: 20304243 : ?' followed by four multiple-choice options. The options are: (1) 22324443, (2) 21314344, (3) 22324445, and (4) 24344647.",1
9dd3163c-8df2-598d-9040-ddc3ebb1407b_q94.png,Which number will be expressed by $ # 卐 △ ◠ ▽ ?,(1) 951478 (2) 958174 (3) 951847 (4) 951874,pattern_recognition, 1-4,TRUE,"The diagram contains a table with two rows and nine columns. The first row is labeled 'Digits' and contains the numbers 1 through 9. The second row is labeled 'Symbols' and contains various symbols corresponding to each digit. The symbols are as follows: 1 is a circle with a plus sign inside, 2 is a swastika, 3 is a plus sign, 4 is a crescent moon with a dot below, 5 is an inverted triangle, 6 is a hashtag, 7 is a circle with an 'X' inside, 8 is a smiley face, and 9 is a dollar sign. Below the table, there is a question asking which number is expressed by the sequence of symbols: dollar sign, hashtag, swastika, plus sign, inverted triangle, crescent moon with a dot below, and an inverted triangle. The options provided are: (1) 951478, (2) 958174, (3) 951847, and (4) 951874.",4
09f37100-cf29-5644-b1ae-06b2f7981bdb_q19.png,Contamination : food :: infection : ?,(1) Germs (2) Disease (3) Body (4) Microbes,pattern_recognition, 1-4,TRUE,"The diagram is a multiple-choice question with the following text: 'Directions: (19-22) - Developing relationship among items on the left side of sign :: find relationship on the right side of :: by choosing from given options.' The specific question is labeled as 19 and reads: 'Contamination : food :: infection : ?' Below the question, there are four answer choices listed vertically: (1) Germs, (2) Disease, (3) Body, (4) Microbes.",3
55015239-9e39-5ef5-8673-362663f5db6f_q87.png,In the following questions there is a different rule according to which cells are filled and one is left empty with a?. From the given alternative find the correct option that can replace the?,(A) 75 (B) 26 (C) 25 (D) 20,pattern_recognition,A-D,TRUE,"The diagram contains two sets of three circles each, connected in a triangular formation. Each set has a top circle connected to two bottom circles. The left set has the top circle labeled with the number 2, the bottom left circle labeled with the number 20, and the bottom right circle labeled with the number 4. The right set has the top circle labeled with the number 1, the bottom left circle labeled with the number 7, and the bottom right circle labeled with the number 5. Between these two sets, there is a single circle labeled with the number 90. There is an empty circle labeled with a question mark (?) at the top center of the diagram, connected to the circle labeled 90. Below the diagram, there are four answer choices: (A) 75, (B) 26, (C) 25, and (D) 20.",B
43727a02-d9a7-52a3-96c9-51b25de79461_q42.png,Each of the items 39 to 42 consists of a square of 9 cells in three rows and three columns. The designs in each row or column follow the same rule. Choose the correct answer from among the given alternatives to suit the cell indicated by the question mark.,(1) (2) (3) (4),pattern_recognition, 1-4,TRUE,"The diagram consists of a 3x3 grid of cells, each containing a different geometric design. The designs in each row or column follow the same rule. The first row contains, from left to right: a kite shape with a diagonal arrow pointing to the top right, a cross with a square in the center, and a triangle with a horizontal line at the base and a vertical line from the base to the top. The second row contains, from left to right: a cross with a square in the center, a triangle with a horizontal line at the base and a vertical line from the base to the top, and a kite shape with a diagonal arrow pointing to the top right. The third row contains, from left to right: a triangle with a horizontal line at the base and a vertical line from the base to the top, a kite shape with a diagonal arrow pointing to the top right, and a cell with a question mark. Below the grid, there are four answer choices labeled (1) to (4). Choice (1) is a cross with a square in the center and a diagonal line from the top left to the bottom right. Choice (2) is a cross with a square in the center. Choice (3) is a cross with a square in the center and a diagonal arrow pointing to the top right. Choice (4) is a triangle with a horizontal line at the base and a vertical line from the base to the top.",2
252c0d81-4bbd-5b3a-b4f3-8f3eb8adad2f_q15.png,Find the missing character in place of question mark (?).,(1) 5 (2) 6 (3) 8 (4) 9,pattern_recognition, 1-4,TRUE,"The diagram contains three sets of four circles each, arranged in a Y-shape. Each set has one circle at the center and three circles connected to it by lines, one on the top left, one on the top right, and one at the bottom. The first set of circles has the center circle labeled 63, the top left circle labeled 93, the top right circle labeled 27, and the bottom circle labeled 3. The second set of circles has the center circle labeled 37, the top left circle labeled 79, the top right circle labeled 38, and the bottom circle labeled 4. The third set of circles has the center circle labeled 42, the top left circle labeled 67, the top right circle labeled 16, and the bottom circle labeled with a question mark (?). Below the diagram, there are four answer choices: (1) 5, (2) 6, (3) 8, and (4) 9.",4
6664768e-a532-5606-ab07-7358e7f50edf_q24.png,VWST : XAR ; : ? : RET,(A) WSRX (B) QRTU (C) XQUV (D) RSWS,pattern_recognition, 1-4,TRUE,"The diagram contains a complex geometric figure with multiple intersecting lines forming a star-like shape. The vertices of the star are labeled with letters. Starting from the top and moving clockwise, the vertices are labeled as follows: K at the top, then J, H, U, I, E, C, A, B, M, and finally back to K. Inside the star, there are additional intersecting lines forming smaller triangles and other shapes. The inner vertices formed by these intersecting lines are labeled as follows: L, V, N, Q, O, R, and X. The outer vertices are connected to the inner vertices by straight lines. The diagram is accompanied by a question and multiple-choice answers. The question states: 'Directions: Qus (23-25) are based on the given fig. study the fig. there is some relationship between two terms to the left of and the same relationship holds between two terms to the right. One term to the right of is missing. Find out the missing term?' Below the diagram, the sequence 'VWST : XAR ; ? : RET' is given, followed by four answer choices: A. WSRX, B. QRTU, C. XQUV, D. RSWS.",4
4808148d-1c9f-5237-91bd-8d9dc204eaba_q4.png,In the following questions there is a specific relation between the first and the second figure. The same relationship exists between the third and the fourth figure which will replace the question mark. Select the correct figure from the alternatives given below each question.,(1) (2) (3) (4),pattern_recognition, 1-4,TRUE,"The diagram consists of a sequence of four figures with a question mark in place of the fourth figure. The first figure is a square containing four shapes: a cross in the top left corner, a circle in the top right corner, a triangle in the bottom left corner, and a square in the bottom right corner. The second figure is a square containing four shapes: a triangle in the top left corner, a circle in the top right corner, a square in the bottom left corner, and a cross in the bottom right corner. The third figure is a square containing four shapes: a star in the top left corner, a cross in the top right corner, a half-circle in the bottom left corner, and a diamond in the bottom right corner. The fourth figure is a square with a question mark inside it. Below the sequence, there are four alternative figures labeled (1), (2), (3), and (4). Figure (1) is a square containing four shapes: a cross in the top left corner, a plus sign in the top right corner, a diamond in the bottom left corner, and a half-circle in the bottom right corner. Figure (2) is a square containing four shapes: a half-circle in the top left corner, a plus sign in the top right corner, a diamond in the bottom left corner, and a star in the bottom right corner. Figure (3) is a square containing four shapes: a star in the top left corner, a cross in the top right corner, a half-circle in the bottom left corner, and a diamond in the bottom right corner. Figure (4) is a square containing four shapes: a plus sign in the top left corner, a half-circle in the top right corner, a diamond in the bottom left corner, and a star in the bottom right corner.",4
41a2482d-0671-5090-90de-22d71903eaa4_q51.png,"Year, Month, Weather",(1) 3 (2) 4 (3) 1 (4) 2,pattern_recognition, 1-4,TRUE,"The diagram contains four sets of circles labeled 1, 2, 3, and 4. Each set contains three circles with different arrangements. Set 1 has three concentric circles, with each circle inside the next larger one. Set 2 has two smaller circles inside a larger circle, with the two smaller circles placed side by side horizontally. Set 3 has three separate circles of the same size, arranged in a horizontal line with equal spacing between them. Set 4 has one large circle with two smaller circles inside it; one smaller circle is placed inside the larger circle on the left side, and the other smaller circle is placed outside the larger circle on the right side. Below the sets, there is a question with the text 'Year, Month, Weather' and four answer options: (1) 3, (2) 4, (3) 1, and (4) 2.",4
ce48ecfa-9052-5cca-accd-6cbe128e3571_q9.png,Select the correct term from the given alternative.,(1) (2) (3) (4),pattern_recognition, 1-4,TRUE,"The diagram consists of a sequence of four figures, with the fourth figure represented by a question mark. The first figure is a trapezoid with a circle inside it. The circle has a horizontal line through its center. The second figure is a trapezoid with a circle inside it, but the circle is shifted to the right side of the trapezoid. The third figure is a trapezoid with a circle inside it, similar to the first figure. Below this sequence, there are four options labeled (1), (2), (3), and (4). Option (1) is a trapezoid with a circle inside it, similar to the first figure. Option (2) is a trapezoid without any circle inside it. Option (3) is a trapezoid with a circle inside it, but the circle is shifted to the left side of the trapezoid. Option (4) is a trapezoid with a circle inside it, but the trapezoid is shaded and the circle has a horizontal line through its center.",4
d5d5dbcc-49f5-5041-8a67-ea06a21860af_q58.png,Choose the missing number (?) from the given alternatives.,(A) 21 (B) 22 (C) 24 (D) 32,pattern_recognition,A-D,TRUE,"The diagram contains three right-angled triangles, each with numbers on their sides and inside the triangles. The first triangle has a vertical side labeled 2, a horizontal side labeled 3, and the number 3 inside the triangle. The second triangle has a vertical side labeled 4, a horizontal side labeled 5, and the number 10 inside the triangle. The third triangle has a vertical side labeled 6, a horizontal side labeled 7, and a question mark inside the triangle. Below the triangles, there is a question asking to choose the missing number from the given alternatives. The alternatives are: (A) 21, (B) 22, (C) 24, and (D) 32.",A
9a95f038-2f41-52b3-95c8-55c641d361d2_q78.png,OMIT,"(1) 14, 34, 88, 95 (2) 63, 44, 88, 03 (3) 79, 09, 61, 41 (4) 97, 34, 62, 95",pattern_recognition, 1-4,TRUE,"The diagram contains a 10x10 grid with columns and rows identified by numbers 0 to 9. Each cell in the grid contains a letter. The columns are labeled from 0 to 9 from left to right, and the rows are labeled from 0 to 9 from top to bottom. The letters in the grid are as follows:Row 0: I, L, B, P, K, N, H, S, A, ERow 1: M, A, Q, G, T, V, I, O, N, URow 2: L, A, U, B, E, C, I, E, C, IRow 3: T, Y, A, I, U, O, N, J, F, JRow 4: F, O, B, M, E, G, U, K, W, RRow 5: A, P, M, E, A, N, A, A, T, TRow 6: P, S, U, E, Z, K, V, W, D, LRow 7: Z, D, Y, V, F, O, H, Y, I, ORow 8: L, I, Z, Q, A, E, M, I, S, TRow 9: P, E, O, D, E, U, Q, O, C, GBelow the grid, there is a word 'OMIT' followed by four options:(1) 14, 34, 88, 95(2) 63, 44, 88, 03(3) 79, 09, 61, 41(4) 97, 34, 62, 95The directions above the grid state: 'The numbered cells in the square below have been filled with letters, the columns and the rows are identified by the numbers 0 to 9. A letter in a cell is represented first by its column number and then by its row number e.g. G in column 3 and row 1 is represented by 31. In each of the following questions a word has been given which is represented by one of the four correct alternatives.'",1
d8f219a5-c937-5fdf-b5fc-e6244984f114_q41.png,Which option completes the sequence?,(1) (2) (3) (4),pattern_recognition, 1-4,TRUE,"The diagram consists of a sequence of shapes and four multiple-choice options. The sequence at the top contains 11 shapes in the following order: a small filled triangle, a slightly larger empty triangle, a slightly larger filled triangle, a slightly larger empty triangle, a slightly larger filled triangle, a slightly larger empty triangle, a slightly larger filled triangle, a slightly larger empty triangle, a small filled square, a small empty square, and a large empty circle with a question mark next to it. Below this sequence, there are four multiple-choice options labeled (1), (2), (3), and (4). Each option contains a vertical arrangement of three circles. Option (1) has a small empty circle, a medium empty circle, and a large hatched circle. Option (2) has a small hatched circle, a medium hatched circle, and a large empty circle. Option (3) has a small empty circle, a medium empty circle, and a large empty circle. Option (4) has a small hatched circle, a medium empty circle, and a large hatched circle.",2
837a82e5-20f7-58e3-89fa-4b6884c2414c_q47.png,"In each of the following questions there is a relationship between two figures on the left side of the sign:: The same relationship exists between the two, to the right side of sign:: Find the correct alternative.",(1) (2) (3) (4),pattern_recognition,A-D,TRUE,"The diagram contains a sequence of figures with a relationship to be determined. There are two main parts: the left side of the sign '::' and the right side of the sign '::'. On the left side, there are two figures. The first figure is a rectangle with four lines converging towards the center from each side, creating a star-like pattern. The second figure is a rectangle with a similar star-like pattern, but the lines are thicker and more pronounced. On the right side of the sign '::', there is one figure, a rectangle with a star-like pattern similar to the first figure on the left side. To the right of this figure is a question mark, indicating that the next figure in the sequence needs to be determined. Below these figures, there are four alternative figures labeled 1, 2, 3, and 4. Figure 1 is a rectangle with a star-like pattern similar to the first figure on the left side. Figure 2 is a rectangle with a star-like pattern similar to the second figure on the left side. Figure 3 is a rectangle with a star-like pattern similar to the first figure on the left side but with thicker lines. Figure 4 is a rectangle with a star-like pattern similar to the second figure on the left side but with thinner lines.",D
8d142ba6-60e2-5c27-8441-759616f0b009_q2.png,Which of the following can replace the missing number in place of question mark?,(1) 12 (2) 22 (3) 23 (4) 24,pattern_recognition, 1-4,TRUE,"The diagram contains a 3x3 grid with numbers in each cell, except for the bottom right cell which contains a question mark. The grid is described as follows: The top row contains the numbers 1, 2, and 3 from left to right. The middle row contains the numbers 6, 7, and 8 from left to right. The bottom row contains the numbers 12, 14, and a question mark from left to right. Above the grid, there is a question that reads, 'Which of the following can replace the missing number in place of question mark?'. Below the grid, there are four options labeled (1) 12, (2) 22, (3) 23, and (4) 24, spaced evenly from left to right.",1
f1d4129a-64dc-5394-ab31-7fe4c13ab447_q100.png,Select among the alternative which satisfy the same condition of placement of dots as in the given figure (X).,(A) 1 (B) 2 (C) 3 (D) 4,pattern_recognition,A-D,TRUE,"The diagram contains five figures labeled as X, 1, 2, 3, and 4. Each figure consists of a circle, a triangle, and a square overlapping each other, with dots placed in specific regions of the figures. 

Figure X: The circle is on the left, the triangle is at the bottom, and the square is on the right. There are two dots: one dot is placed in the intersection area of the circle and the triangle, and the other dot is placed in the intersection area of the circle and the square. 

Figure 1: The circle is on the left, the triangle is at the bottom, and the square is on the right. There are two dots: one dot is placed in the intersection area of the circle and the triangle, and the other dot is placed in the intersection area of the circle and the square. 

Figure 2: The circle is on the top, the triangle is at the bottom, and the square is on the right. There are two dots: one dot is placed in the intersection area of the circle and the triangle, and the other dot is placed in the intersection area of the circle and the square. 

Figure 3: The circle is on the left, the triangle is at the bottom, and the square is on the right. There are two dots: one dot is placed in the intersection area of the circle and the triangle, and the other dot is placed in the intersection area of the circle and the square. 

Figure 4: The circle is on the left, the triangle is on the right, and the square is at the bottom. There are two dots: one dot is placed in the intersection area of the circle and the triangle, and the other dot is placed in the intersection area of the circle and the square.",D
02c5165a-88ae-5255-b9ae-927132c93df1_q25.png,"Among the given group of 4 images, which set of images can be classified as a group?","(A) 1, 2, 3 (B) 1, 2, 4 (C) 1, 3, 4 (D) 2, 3, 4",pattern_recognition,A-D,TRUE,"The diagram contains four separate 3x3 grids, each labeled with a number below it. The grids are arranged horizontally in a single row. Each grid contains nine numbers arranged in three rows and three columns. Below the grids, there are four options labeled (A), (B), (C), and (D) with different combinations of grid numbers.Grid 1:- Top row: 8, 2, 6- Middle row: 3, 5, 4- Bottom row: 1, 7, 9- Label below: 1Grid 2:- Top row: 6, 1, 8- Middle row: 7, 5, 3- Bottom row: 9, 4, 2- Label below: 2Grid 3:- Top row: 4, 9, 2- Middle row: 3, 5, 7- Bottom row: 8, 1, 6- Label below: 3Grid 4:- Top row: 8, 3, 4- Middle row: 1, 5, 9- Bottom row: 6, 7, 2- Label below: 4The question above the grids asks: 'Among the given group of 4 images, which set of images can be classified as a group?'The options below the grids are:(A) (1, 2, 3)(B) (1, 2, 4)(C) (1, 3, 4)(D) (2, 3, 4)",D
8023c135-7fcb-5627-9cf2-e79034b98553_q77.png,"In each of the following questions, figure (A) and (B) have a definite relationship, find out from (1), (2), (3), (4) and (5). The figure that has a similar relationship with figure (C).",(1) (2) (3) (4) (5),pattern_recognition, 1-4,TRUE,"The diagram consists of two sets of figures: Problem figures and Answer figures. The Problem figures are labeled (A), (B), (C), and (D). The Answer figures are labeled (1), (2), (3), (4), and (5). The task is to find the figure from the Answer figures that has a similar relationship with figure (C) as the relationship between figures (A) and (B).Problem figures:- Figure (A) contains a horizontal curved line above a vertical rectangle.- Figure (B) contains a circle with a black square inside it.- Figure (C) contains a vertical arrow pointing upwards next to an oval.- Figure (D) is a question mark, indicating the figure to be determined.Answer figures:- Figure (1) contains a diamond shape with a black circle inside it.- Figure (2) contains a diamond shape with a black triangle inside it, and a vertical arrow pointing upwards below the diamond.- Figure (3) contains a circle with a black dot in the center.- Figure (4) contains a diamond shape with a black triangle inside it.- Figure (5) contains a circle with a horizontal black bar in the center.The task is to determine which of the Answer figures (1), (2), (3), (4), or (5) has a similar relationship with figure (C) as the relationship between figures (A) and (B).",2
bc248752-a642-5e42-abe5-60e9608e42a8_q52.png,Find out the correct alternative to replace the question mark in the figure.,(a) 1234 (b) 936 (c) 864 (d) 756,pattern_recognition,A-D,TRUE,"The diagram contains three triangles, each with three numbers at the vertices and one number inside the triangle. The first triangle has the number 19 at the top vertex, 8 at the right vertex, and 16 at the bottom vertex. Inside this triangle is the number 912. The second triangle has the number 21 at the top vertex, 7 at the right vertex, and 14 at the bottom vertex. Inside this triangle is the number 882. The third triangle has the number 24 at the top vertex, 6 at the right vertex, and 12 at the bottom vertex. Inside this triangle is a question mark (?). Below the triangles are four answer choices: (a) 1234, (b) 936, (c) 864, and (d) 756.",C
c0ad248f-26a4-5d71-9130-a2de42f80afb_q33.png,Which is correct missing letter?,(A) P (B) R (C) S (D) V,pattern_recognition,A-D,TRUE,"The diagram contains a 3x3 grid with letters in each cell except for the bottom right cell, which contains a question mark. The grid is as follows: The top row contains the letters F, I, and O from left to right. The middle row contains the letters A, J, and K from left to right. The bottom row contains the letters E, M, and a question mark from left to right. Above the grid, there is a question that reads 'Which is correct missing letter?'. Below the grid, there are four answer choices labeled (A) P, (B) R, (C) S, and (D) V.",B
9adfdde0-0e96-5f0a-819b-3e51225d7167_q45.png,Which one will replace the question mark?,(1) 18 (2) 33 (3) 120 (4) 145,pattern_recognition, 1-4,TRUE,"The diagram is a circle divided into six segments by three straight lines intersecting at the center. The top segment contains the number 7. The bottom segment contains the number 15. The left segment contains the number 4. The right segment contains the number 8. The top-left segment contains the number 28. The top-right segment contains a question mark (?). The bottom-left segment contains the number 60. The bottom-right segment contains the number 56. Below the circle, there are four answer choices: (1) 18, (2) 33, (3) 120, and (4) 145. The text above the diagram reads: 'Directions (Question Number 44-46) Which one will replace the question mark?'",3
0f48f448-e018-5efd-bcf5-b476de1284a9_q50.png,None,(1) (2) (3) (4) (5),pattern_recognition, 1-4,TRUE,"The diagram consists of two rows labeled 'Problem Figures' and 'Answer Figures'. The 'Problem Figures' row contains five boxes labeled (a), (b), (c), (d), and (e). The fifth box (e) has a question mark inside it. Each box contains a pattern of black dots. The patterns are as follows: 

(a) contains three black dots arranged in a horizontal line in the middle of the box. 
(b) contains four black dots arranged in a square formation. 
(c) contains five black dots arranged in a cross formation, with one dot in the center and one dot at each of the four cardinal directions. 
(d) contains six black dots arranged in a rectangular formation, with three dots in each of the top and bottom rows. 
(e) contains a question mark, indicating that the pattern is missing and needs to be determined.

The 'Answer Figures' row contains five boxes labeled (1), (2), (3), (4), and (5). Each box contains a different pattern of black dots. The patterns are as follows: 

(1) contains seven black dots arranged in a hexagonal formation with one dot in the center. 
(2) contains eight black dots arranged in two vertical columns of four dots each. 
(3) contains nine black dots arranged in a 3x3 grid. 
(4) contains ten black dots arranged in two horizontal rows of five dots each. 
(5) contains eleven black dots arranged in a triangular formation with one dot at the top and increasing by one dot per row downwards.",2
670176af-41ee-5049-9acc-f250ad2e943a_q29.png,Find the codes for the given words/numbers in the questions: 8209371,(1) NASCENT (2) TANDEMS (3) DESCANT (4) SANCTUM,pattern_recognition, 1-4,TRUE,"The diagram contains two main sections separated by a horizontal line. The top section has a set of instructions followed by two columns labeled Column - I and Column - II. Column - I contains the words 'CAR', 'MEN', 'ACT', and 'TEAM' listed vertically. Column - II contains the numbers '2 9 6', '4 0 1', '3 2 9', and '4 1 3 2' listed vertically, corresponding to the words in Column - I but not in the same order. Below these columns, there are two more words 'RUST' and 'SEND' with their corresponding codes '7 6 3 8' and '5 0 4 8' respectively. At the bottom of the diagram, there is a sequence of numbers '8209371' followed by four options listed vertically: 1) NASCENT, 2) TANDEMS, 3) DESCANT, 4) SANCTUM.",4
0bc2b11b-bb77-54bc-87e6-8fda667f0a6e_q61.png,Which one will replace the question mark?,(1) 262 (2) 622 (3) 631 (4) 824,pattern_recognition,A-D,TRUE,"The diagram contains three circles arranged horizontally in a row. Each circle has a number in the center and is surrounded by eight smaller numbers, each connected to the circle by a line. The first circle on the left has the number 651 in the center. The numbers surrounding this circle, starting from the top and moving clockwise, are 1, 5, 3, 9, 6, 4, 3, and 9. The second circle in the middle has the number 246 in the center. The numbers surrounding this circle, starting from the top and moving clockwise, are 4, 3, 9, 8, 7, 6, 4, and 5. The third circle on the right has a question mark in the center. The numbers surrounding this circle, starting from the top and moving clockwise, are 6, 3, 1, 4, 8, 2, 4, and 8. Above the circles, there is a question: 'Which one will replace the question mark?' Below the circles, there are four answer choices: 1. 262, 2. 622, 3. 631, and 4. 824.",C
f1d4129a-64dc-5394-ab31-7fe4c13ab447_q39.png,"Find the missing character in the circle with numbers 28, 9, 27, and 7.",(A) 125 (B) 512 (C) 1728 (D) 343,pattern_recognition,A-D,TRUE,"The diagram contains three circles, each with numbers inside and outside them. The first circle has the number 216 inside it. Outside this circle, the numbers 12, 8, 4, and 3 are placed at the top, right, left, and bottom positions respectively. The second circle has the number 1331 inside it. Outside this circle, the numbers 20, 30, 5, and 4 are placed at the top, right, left, and bottom positions respectively. The third circle has a question mark inside it. Outside this circle, the numbers 28, 27, 9, and 7 are placed at the top, right, left, and bottom positions respectively. Below the circles, there are four multiple-choice options: (A) 125, (B) 512, (C) 1728, and (D) 343.",D
97275c30-ba04-5f2c-b482-0035c70d6f83_q90.png,The code for A is,1) 6 2) 3 3) 9 4) 8,pattern_recognition, 1-4,TRUE,"The diagram contains a table with two columns labeled 'Column - I' and 'Column - II'. There are ten rows under these columns. Each row in 'Column - I' contains a string of five letters, and each corresponding row in 'Column - II' contains a string of five digits. The rows are as follows: 
1. 'AMRVT' in 'Column - I' corresponds to '65479' in 'Column - II'. 
2. 'RTHIB' in 'Column - I' corresponds to '46128' in 'Column - II'. 
3. 'MRBZI' in 'Column - I' corresponds to '86317' in 'Column - II'. 
4. 'IAMRV' in 'Column - I' corresponds to '85679' in 'Column - II'. 
5. 'HIBZA' in 'Column - I' corresponds to '39218' in 'Column - II'. 
6. 'MRTAB' in 'Column - I' corresponds to '47961' in 'Column - II'. 
7. 'MVRTH' in 'Column - I' corresponds to '47526' in 'Column - II'. 
8. 'RZIBH' in 'Column - I' corresponds to '38261' in 'Column - II'. 
9. 'BZIRV' in 'Column - I' corresponds to '83156' in 'Column - II'. 
10. 'IMVRH' in 'Column - I' corresponds to '75826' in 'Column - II'. 
Below the table, there is a question labeled '90.' which asks 'The code for A is' followed by four options: 
1) 6 
2) 3 
3) 9 
4) 8.",3
95a2fa96-be03-50f8-b367-f6e887c8dfea_q15.png,15 - 3 × 4 = 9,(1) + × = (2) × - = (3) + - = (4) ÷ + = (5) ÷ - =,pattern_recognition, 1-4,TRUE,"The diagram contains a mathematical question with directions and multiple-choice options. The directions state: 'Questions have become wrong due to wrong order of signs. Choose the correct order of signs from the five alternatives given under each question, so that the equations become right. Write it in your answer sheet against the corresponding question number.' Below the directions, there is a mathematical equation: '15 - 3 × 4 = 9'. Below the equation, there are five multiple-choice options labeled (1) to (5). The options are as follows: (1) + × =, (2) × = -, (3) + - =, (4) ÷ + =, (5) ÷ - =.",4
41a2482d-0671-5090-90de-22d71903eaa4_q48.png,"Math, Alezebra, Geography",(1) 2 (2) 1 (3) 4 (4) 3,pattern_recognition, 1-4,TRUE,"The diagram contains four sets of circles labeled 1, 2, 3, and 4. Each set contains three circles with different arrangements. Set 1 has three concentric circles, with each circle inside the next larger one. Set 2 has two smaller circles inside a larger circle, with the two smaller circles placed side by side horizontally. Set 3 has three separate circles, with two smaller circles placed side by side horizontally and a larger circle placed below them. Set 4 has three circles, with one smaller circle inside a larger circle, and another smaller circle placed to the right of the larger circle. Below the sets of circles, there are three words: Math, Algebra, Geography. Below these words, there are four options labeled (1) 2, (2) 1, (3) 4, and (4) 3.",3
9a95f038-2f41-52b3-95c8-55c641d361d2_q41.png,Find the missing character (?) in the following figure such that it follows rule,(1) 14 (2) 22 (3) 32 (4) 320,pattern_recognition, 1-4,TRUE,"The diagram contains three triangles, each with numbers at their vertices and a number inside. The first triangle has the numbers 5, 12, and 6 at its vertices, with the number 4 at the base and the number 12 inside the triangle. The second triangle has the numbers 6, 21, and 7 at its vertices, with the number 5 at the base and the number 21 inside the triangle. The third triangle has the numbers 4, ?, and 8 at its vertices, with the number 10 at the base and a question mark (?) inside the triangle. Above the triangles, there is a text that reads 'Find the missing character (?) in the following figure such that it follows rule'. Below the triangles, there are four options: (1) 14, (2) 22, (3) 32, and (4) 320.",3
c0ad248f-26a4-5d71-9130-a2de42f80afb_q40.png,In the following question there is a sign (?) at the vacant place. Find out the missing number.,(A) 28 (B) 32 (C) 30 (D) 35,pattern_recognition,A-D,TRUE,"The diagram is a star-like figure with eight lines radiating from a central point. Each line has a number at its end. Starting from the top and moving clockwise, the numbers are as follows: 15, 16, 18, 21, 25, ?, 36, and 43. The question mark (?) is at the bottom-left position. The task is to find the missing number represented by the question mark. Below the diagram, there are four multiple-choice options labeled (A), (B), (C), and (D). The options are: (A) 28, (B) 32, (C) 30, and (D) 35.",C
7afba9d0-08d8-55f3-b1ce-8aa9dcaf22cc_q54.png,Establish a similar relationship between figures C and D by selecting a suitable figure from the Answer set that would replace the question mark (?) in figure (D).,(1) (2) (3) (4),pattern_recognition, 1-4,TRUE,"The diagram contains four problem figures labeled A, B, C, and D, and four answer figures labeled 1, 2, 3, and 4. The problem figures are arranged in a row from left to right, and the answer figures are arranged in a row below the problem figures. 

Problem Figures: 
Figure A: A square containing a vertical arrow pointing up on the left side and a horizontal arrow pointing right on the top side. There is a small filled circle at the intersection of the arrows. 
Figure B: A square containing a vertical arrow pointing down on the right side and a horizontal arrow pointing left on the bottom side. There is a small filled circle at the intersection of the arrows. 
Figure C: A square containing two nested squares. The inner square has a vertical arrow pointing up on the left side and a vertical arrow pointing down on the right side. 
Figure D: A square with a question mark inside, indicating that this figure needs to be determined. 

Answer Figures: 
Figure 1: A square containing two nested squares. The inner square has a vertical arrow pointing up on the left side and a vertical arrow pointing down on the right side. 
Figure 2: A square containing two nested squares. The inner square has a vertical arrow pointing up on the right side and a vertical arrow pointing down on the left side. 
Figure 3: A square containing two nested squares. The inner square has a horizontal arrow pointing right on the top side and a horizontal arrow pointing left on the bottom side. 
Figure 4: A square containing two nested squares. The inner square has a horizontal arrow pointing left on the top side and a horizontal arrow pointing right on the bottom side.",2
26b9357d-3a2d-5297-97fd-554df3ba64db_q22.png,In each of the following questions a matrix of certain number is given with a question mark (?) in one block. These numbers follow a certain trend carefully go through the numbers and choose the missing (?) character - Qn 22.,(A) 20 (B) 43 (C) 89 (D) 96,pattern_recognition,A-D,TRUE,"The diagram contains a 3x4 matrix of numbers with a question mark (?) in one block. The matrix is as follows: 

First row: 1, 5, 7, 75 
Second row: 8, 3, 4, ? 
Third row: 9, 7, 8, 194 

Below the matrix, there are four multiple-choice options labeled (A), (B), (C), and (D) with the following values: 
(A) 20 
(B) 43 
(C) 89 
(D) 96",C
